FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
639,ZXR20161014082650,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,EASTERN AVE,EASTERN AVE,107378.595818000000000,897060.161418000000000,42.318537661000001,-72.623621459899994
640,ZXR20161014155540,Vacant site small,Vacant site small,0.000000000000000,Street,108.000000000000000,SOUTH ST,LYMAN RD,106653.692109000000000,896391.566792999980000,42.312432616300001,-72.632306815099994
641,ZXR20161014160324,Vacant site small,Vacant site small,0.000000000000000,Street,104.000000000000000,SOUTH ST,SOUTH ST,106585.578570000000000,896561.443225000050000,42.313953714199997,-72.633160320800002
642,ZXR20161014082915,Vacant site small,Vacant site small,0.000000000000000,Street,29.000000000000000,WILLIAMS ST,WILLIAMS ST,107406.456635000000000,897026.498744999990000,42.318237930400002,-72.623278132400003
643,ZXR20161013115952,Vacant site small,Vacant site small,0.000000000000000,Street,42.000000000000000,PHILLIPS PL,PHILLIPS PL,107268.748389999990000,897337.019903999990000,42.321016927800002,-72.624998197599993
644,ZXR20161017154253,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,HAMPTON TERR,MUNROE ST,106786.722087999990000,896184.367590000040000,42.310583278400003,-72.630660013200000
645,ZXR20161017155455,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,MUNROE ST,EAST ST,106688.177773000000000,896278.046591000050000,42.311414818599999,-72.631870275300003
646,ZXR20161014091920,Vacant site small,Vacant site small,0.000000000000000,Street,360.000000000000000,PLEASANT ST,PLEASANT ST,107230.175067000000000,896737.444574999970000,42.315614921500000,-72.625370143100000
647,ZXR20161014142956,Vacant site small,Vacant site small,0.000000000000000,Street,19.000000000000000,LYMAN RD,LYMAN RD,106666.369063000010000,896372.917634999960000,42.312266250000000,-72.632150057100006
648,ZXR20161013091837,Vacant site small,Vacant site small,0.000000000000000,Street,58.000000000000000,PLEASANT ST,PLEASANT ST,106957.417134000000000,897106.734308999960000,42.318906851199998,-72.628737801499994
649,ZXR20161013115528,Vacant site small,Vacant site small,0.000000000000000,Street,58.000000000000000,PHILLIPS PL,POMEROY TERR,107335.217911000000000,897385.181913999960000,42.321458375600002,-72.624199595700006
650,ZXR20161014114640,Vacant site medium,Vacant site medium,0.000000000000000,Street,395.000000000000000,PLEASANT ST,PLEASANT ST,107229.104031000000000,896690.088952000020000,42.315188494899999,-72.625375555199994
651,CXK20161024124615,Vacant site large,Vacant site large,0.000000000000000,Street,228.000000000000000,SPRING GROVE AVE,SPRING GROVE AVE,103165.413211000010000,900211.694704000020000,42.346396693800003,-72.675253424000005
652,ZXR20161014115058,Vacant site medium,Vacant site medium,0.000000000000000,Street,395.000000000000000,PLEASANT ST,PLEASANT ST,107248.202114999990000,896631.588313000040000,42.314664135199997,-72.625134548600002
653,ZXR20161014142506,Vacant site small,Vacant site small,0.000000000000000,Street,124.000000000000000,SOUTH ST,LYMAN RD,106588.048484000000000,896425.750972999960000,42.312732497299997,-72.633108498100000
654,ZXR20161014111742,Vacant site medium,Vacant site medium,0.000000000000000,Borderline,11.000000000000000,MICHELMAN AVE,MICHELMAN AVE,107130.581897000000000,896810.550453000000000,42.316261190900001,-72.626589857900001
655,ZXR20161014094044,Vacant site small,Vacant site small,0.000000000000000,Street,41.000000000000000,VALLEY ST,MONTVIEW AVE,107558.507068000010000,896686.574786999960000,42.315195916500002,-72.621379567899993
